1.000000000000000021e-02 7.606434822082519531e-02
2.999999999999999889e-02 9.723010286688804626e-01
5.000000000000000278e-02 9.871104788035154343e-01
6.999999999999999278e-02 9.913403214886784554e-01
8.999999999999999667e-02 9.938502283766865730e-01
1.100000000000000006e-01 9.964201329275965691e-01
1.300000000000000044e-01 9.970401099417358637e-01
1.500000000000000222e-01 9.977700829040259123e-01
1.700000000000000122e-01 9.984000594122335315e-01
1.900000000000000022e-01 9.985400541918352246e-01
2.100000000000000200e-01 9.985700531397014856e-01
2.300000000000000100e-01 9.991700308164581656e-01
2.500000000000000000e-01 9.992500278749503195e-01
2.700000000000000178e-01 9.993400245439261198e-01
2.900000000000000355e-01 9.994600201025605202e-01
3.099999999999999978e-01 9.997100107721053064e-01
3.300000000000000155e-01 9.996800118824467063e-01
3.500000000000000333e-01 9.996900115220341831e-01
3.699999999999999956e-01 9.996400133532006294e-01
3.900000000000000133e-01 9.997100107721053064e-01
4.100000000000000311e-01 9.998000074265291914e-01
4.299999999999999933e-01 9.997800081619061530e-01
4.500000000000000111e-01 9.998700048308819532e-01
4.700000000000000289e-01 9.998800044559175149e-01
4.899999999999999911e-01 9.998400059412233531e-01
5.100000000000000089e-01 9.997900078014936298e-01
5.300000000000000266e-01 9.998400059412233531e-01
5.500000000000000444e-01 9.998200066766003147e-01
5.700000000000000622e-01 9.998800044559175149e-01
5.899999999999999689e-01 9.998598826932720840e-01
6.099999999999999867e-01 9.998850125994067639e-01
6.300000000000000044e-01 9.999014281493145972e-01
6.500000000000000222e-01 9.999099224878591485e-01
6.700000000000000400e-01 9.999036525769042782e-01
6.900000000000000577e-01 9.999260254771797918e-01
7.100000000000000755e-01 9.998899331476422958e-01
7.299999999999999822e-01 9.998907180997775868e-01
7.500000000000000000e-01 9.998994269699323922e-01
7.700000000000000178e-01 9.999425015084852930e-01
7.900000000000000355e-01 9.999518965414608829e-01
8.100000000000000533e-01 9.999383454196504317e-01
8.300000000000000711e-01 9.999505541018152144e-01
8.499999999999999778e-01 9.999399012158391997e-01
8.699999999999999956e-01 9.999523491569561884e-01
8.900000000000000133e-01 9.999412838660646230e-01
9.100000000000000311e-01 9.999581624870188534e-01
9.300000000000000488e-01 9.999473418247362133e-01
9.500000000000000666e-01 9.999496260606974829e-01
9.699999999999999734e-01 9.999436282378155738e-01
9.899999999999999911e-01 9.999613054751534946e-01
