1.000000000000000021e-02 9.653930664062500000e-01
2.999999999999999889e-02 1.602872274816036224e-02
5.000000000000000278e-02 5.479563027620315552e-03
6.999999999999999278e-02 3.149748779833316803e-03
8.999999999999999667e-02 1.879850053228437901e-03
1.100000000000000006e-01 1.349892350845038891e-03
1.300000000000000044e-01 9.399250266142189503e-04
1.500000000000000222e-01 6.199505878612399101e-04
1.700000000000000122e-01 6.099513266235589981e-04
1.900000000000000022e-01 4.699625133071094751e-04
2.100000000000000200e-01 4.999601515009999275e-04
2.300000000000000100e-01 3.599713090807199478e-04
2.500000000000000000e-01 3.599713090807199478e-04
2.700000000000000178e-01 2.699784527067095041e-04
2.900000000000000355e-01 1.599872339284047484e-04
3.099999999999999978e-01 1.899848575703799725e-04
3.300000000000000155e-01 2.599792787805199623e-04
3.500000000000000333e-01 1.699864515103399754e-04
3.699999999999999956e-01 1.399888424202799797e-04
3.900000000000000133e-01 1.199904290842823684e-04
4.100000000000000311e-01 1.099912333302199841e-04
4.299999999999999933e-01 7.999361696420237422e-05
4.500000000000000111e-01 6.999442121013998985e-05
4.700000000000000289e-01 9.999202302424237132e-05
4.899999999999999911e-01 8.999282727017998695e-05
5.100000000000000089e-01 2.999760727107059211e-05
5.300000000000000266e-01 1.199904290842823684e-04
5.500000000000000444e-01 9.999202302424237132e-05
5.700000000000000622e-01 9.999202302424237132e-05
5.899999999999999689e-01 7.919004565337672830e-05
6.099999999999999867e-01 7.818418089300394058e-05
6.300000000000000044e-01 3.844716775347478688e-05
6.500000000000000222e-01 6.873376696603372693e-05
6.700000000000000400e-01 4.654498479794710875e-05
6.900000000000000577e-01 3.950174505007453263e-05
7.100000000000000755e-01 4.476833419175818563e-05
7.299999999999999822e-01 3.240120713599026203e-05
7.500000000000000000e-01 3.147271490888670087e-05
7.700000000000000178e-01 3.613238732214085758e-05
7.900000000000000355e-01 3.544578794389963150e-05
8.100000000000000533e-01 2.510641206754371524e-05
8.300000000000000711e-01 2.427071922284085304e-05
8.499999999999999778e-01 2.349331953155342489e-05
8.699999999999999956e-01 2.276891427754890174e-05
8.900000000000000133e-01 2.176041743950918317e-05
9.100000000000000311e-01 2.234850580862257630e-05
9.300000000000000488e-01 2.002980727411340922e-05
9.500000000000000666e-01 2.050614784820936620e-05
9.699999999999999734e-01 1.966925265151076019e-05
9.899999999999999911e-01 1.888255974336061627e-05
