9.899999999999999911e-01 8.806049823760986328e-03
9.699999999999999734e-01 9.965604376047849655e-01
9.500000000000000666e-01 9.984401983674615622e-01
9.300000000000000488e-01 9.991201119264587760e-01
9.100000000000000311e-01 9.995000635390169919e-01
8.900000000000000133e-01 9.996600432496052235e-01
8.699999999999999956e-01 9.996700419578701258e-01
8.499999999999999778e-01 9.998600178078049794e-01
8.300000000000000711e-01 9.998448633414227515e-01
8.100000000000000533e-01 9.998253309458959848e-01
7.900000000000000355e-01 9.998703188757644966e-01
7.700000000000000178e-01 9.999103009322425351e-01
7.500000000000000000e-01 9.998491895094048232e-01
7.299999999999999822e-01 9.998765905911568552e-01
7.100000000000000755e-01 9.999309169870684855e-01
6.900000000000000577e-01 9.999273786015692167e-01
6.700000000000000400e-01 9.999478035279025789e-01
6.500000000000000222e-01 9.999455560391652398e-01
6.300000000000000044e-01 9.999537955336563755e-01
6.099999999999999867e-01 9.999492425886273850e-01
5.899999999999999689e-01 9.999702325076214038e-01
5.700000000000000622e-01 9.999692579986003693e-01
5.500000000000000444e-01 9.999719298957643332e-01
5.300000000000000266e-01 9.999759476177132456e-01
5.100000000000000089e-01 9.999736537647549994e-01
4.899999999999999911e-01 9.999781461137899896e-01
4.700000000000000289e-01 9.999756390589027433e-01
4.500000000000000111e-01 9.999812092682986986e-01
4.299999999999999933e-01 9.999817718962731306e-01
4.100000000000000311e-01 9.999718379422120051e-01
3.900000000000000133e-01 9.999833411238796543e-01
3.699999999999999956e-01 9.999856785179872531e-01
3.500000000000000333e-01 9.999865462814341299e-01
3.300000000000000155e-01 9.999851891416255967e-01
3.099999999999999978e-01 9.999857006769161671e-01
2.900000000000000355e-01 9.999861695951040019e-01
2.700000000000000178e-01 9.999893334661464905e-01
2.500000000000000000e-01 9.999898947626206791e-01
2.300000000000000100e-01 9.999904128926573321e-01
2.100000000000000200e-01 9.999908921708993148e-01
1.900000000000000022e-01 9.999913363881205441e-01
1.700000000000000122e-01 9.999917488803475862e-01
1.500000000000000222e-01 9.999921326007097377e-01
1.300000000000000044e-01 9.999924901621852769e-01
1.100000000000000006e-01 9.999928238908069034e-01
8.999999999999999667e-02 9.999931358579488005e-01
6.999999999999999278e-02 9.999934279153421812e-01
5.000000000000000278e-02 9.999937017219053814e-01
2.999999999999999889e-02 9.999939587673907226e-01
1.000000000000000021e-02 9.999942003914839006e-01
