1.000000000000000021e-02 1.211524009704589844e-02
2.999999999999999889e-02 9.951604176312685013e-01
5.000000000000000278e-02 9.974502199329435825e-01
6.999999999999999278e-02 9.985201277304440737e-01
8.999999999999999667e-02 9.993100595311261714e-01
1.100000000000000006e-01 9.994600465870462358e-01
1.300000000000000044e-01 9.997000258590560406e-01
1.500000000000000222e-01 9.997600207134382799e-01
1.700000000000000122e-01 9.997800189739791676e-01
1.900000000000000022e-01 9.999000086318119429e-01
2.100000000000000200e-01 9.999200069069047458e-01
2.300000000000000100e-01 9.999113133162609302e-01
2.500000000000000000e-01 9.999462536834471393e-01
2.700000000000000178e-01 9.999381500019808300e-01
2.900000000000000355e-01 9.999334772874135524e-01
3.099999999999999978e-01 9.999595921581203584e-01
3.300000000000000155e-01 9.999619235932186712e-01
3.500000000000000333e-01 9.999639127890986856e-01
3.699999999999999956e-01 9.999537686344410758e-01
3.900000000000000133e-01 9.999477584387932438e-01
4.100000000000000311e-01 9.999559270509053022e-01
4.299999999999999933e-01 9.999418075021822006e-01
4.500000000000000111e-01 9.999712286280555418e-01
4.700000000000000289e-01 9.999761431663500844e-01
4.899999999999999911e-01 9.999779417703393847e-01
5.100000000000000089e-01 9.999780187936266884e-01
5.300000000000000266e-01 9.999788199638715014e-01
5.500000000000000444e-01 9.999604481563437730e-01
5.700000000000000622e-01 9.999747875608591130e-01
5.899999999999999689e-01 9.999752791263745166e-01
6.099999999999999867e-01 9.999824005517439218e-01
6.300000000000000044e-01 9.999818643445905764e-01
6.500000000000000222e-01 9.999841170028958004e-01
6.700000000000000400e-01 9.999859009485589922e-01
6.900000000000000577e-01 9.999855779105928377e-01
7.100000000000000755e-01 9.999704935053159716e-01
7.299999999999999822e-01 9.999868330251047155e-01
7.500000000000000000e-01 9.999873956539886422e-01
7.700000000000000178e-01 9.999879203660384519e-01
7.900000000000000355e-01 9.999847585067982436e-01
8.100000000000000533e-01 9.999850180529392674e-01
8.300000000000000711e-01 9.999892995392656303e-01
8.499999999999999778e-01 9.999897628740654909e-01
8.699999999999999956e-01 9.999792773814988323e-01
8.900000000000000133e-01 9.999859068830119213e-01
9.100000000000000311e-01 9.999906224238657160e-01
9.300000000000000488e-01 9.999908770705587813e-01
9.500000000000000666e-01 9.999911177856120048e-01
9.699999999999999734e-01 9.999913456013018731e-01
9.899999999999999911e-01 9.999867615970288171e-01
