1.000000000000000021e-02 7.284462451934814453e-03
2.999999999999999889e-02 9.972103496547788382e-01
5.000000000000000278e-02 9.989301341120153666e-01
6.999999999999999278e-02 9.994400701834820211e-01
8.999999999999999667e-02 9.996700413466896862e-01
1.100000000000000006e-01 9.997700288222404197e-01
1.300000000000000044e-01 9.997200350917410105e-01
1.500000000000000222e-01 9.999100112836458720e-01
1.700000000000000122e-01 9.998300213192123920e-01
1.900000000000000022e-01 9.998300213192123920e-01
2.100000000000000200e-01 9.998800150497118011e-01
2.300000000000000100e-01 9.998800150497118011e-01
2.500000000000000000e-01 9.999400075248559006e-01
2.700000000000000178e-01 9.999400075248559006e-01
2.900000000000000355e-01 9.999200100282905623e-01
3.099999999999999978e-01 9.999500062695005909e-01
3.300000000000000155e-01 9.999565410107607022e-01
3.500000000000000333e-01 9.999544658348895609e-01
3.699999999999999956e-01 9.999222729020402767e-01
3.900000000000000133e-01 9.999515025374421384e-01
4.100000000000000311e-01 9.999389419390354306e-01
4.299999999999999933e-01 9.999534507769567426e-01
4.500000000000000111e-01 9.999252004708978347e-01
4.700000000000000289e-01 9.999550476532022003e-01
4.899999999999999911e-01 9.999619186310155783e-01
5.100000000000000089e-01 9.999678399071854074e-01
5.300000000000000266e-01 9.999685959483031183e-01
5.500000000000000444e-01 9.999354830142692663e-01
5.700000000000000622e-01 9.999698792544222670e-01
5.899999999999999689e-01 9.999705380614614114e-01
6.099999999999999867e-01 9.999654497405572329e-01
6.300000000000000044e-01 9.999716148831794271e-01
6.500000000000000222e-01 9.999663202579540666e-01
6.700000000000000400e-01 9.999749140533822356e-01
6.900000000000000577e-01 9.999771618604427204e-01
7.100000000000000755e-01 9.999778566507302457e-01
7.299999999999999822e-01 9.999785109412187012e-01
7.500000000000000000e-01 9.999786771950311959e-01
7.700000000000000178e-01 9.999797111595398746e-01
7.900000000000000355e-01 9.999791807549627265e-01
8.100000000000000533e-01 9.999750740244053304e-01
8.300000000000000711e-01 9.999801997455506353e-01
8.499999999999999778e-01 9.999805328116053715e-01
8.699999999999999956e-01 9.999822003246663371e-01
8.900000000000000133e-01 9.999818075029907050e-01
9.100000000000000311e-01 9.999822592817508848e-01
9.300000000000000488e-01 9.999817130592418835e-01
9.500000000000000666e-01 9.999837920677236980e-01
9.699999999999999734e-01 9.999822256668267073e-01
9.899999999999999911e-01 9.999838726434973069e-01
