1.000000000000000021e-02 7.252752780914306641e-03
2.999999999999999889e-02 9.970002498012036085e-01
5.000000000000000278e-02 9.986201149877160788e-01
6.999999999999999278e-02 9.993400549865327775e-01
8.999999999999999667e-02 9.994600450154393911e-01
1.100000000000000006e-01 9.995900341600645334e-01
1.300000000000000044e-01 9.997400216525420547e-01
1.500000000000000222e-01 9.998700108262710273e-01
1.700000000000000122e-01 9.999400050000986084e-01
1.900000000000000022e-01 9.999000083334976807e-01
2.100000000000000200e-01 9.999002229378675111e-01
2.300000000000000100e-01 9.999263507343130186e-01
2.500000000000000000e-01 9.999498263168788981e-01
2.700000000000000178e-01 9.999460204926435836e-01
2.900000000000000355e-01 9.999691168486606330e-01
3.099999999999999978e-01 9.999685738584958017e-01
3.300000000000000155e-01 9.999710469764977461e-01
3.500000000000000333e-01 9.999721662898082286e-01
3.699999999999999956e-01 9.999735418077762006e-01
3.900000000000000133e-01 9.999805579827807378e-01
4.100000000000000311e-01 9.999822942936589243e-01
4.299999999999999933e-01 9.999829476255399641e-01
4.500000000000000111e-01 9.999850982421776280e-01
4.700000000000000289e-01 9.999857266448088922e-01
4.899999999999999911e-01 9.999842742927285144e-01
5.100000000000000089e-01 9.999878777998674195e-01
5.300000000000000266e-01 9.999889224700382329e-01
5.500000000000000444e-01 9.999896277822699631e-01
5.700000000000000622e-01 9.999864070605326560e-01
5.899999999999999689e-01 9.999909423031567712e-01
6.099999999999999867e-01 9.999871730487939203e-01
6.300000000000000044e-01 9.999918093553787912e-01
6.500000000000000222e-01 9.999878020234973519e-01
6.700000000000000400e-01 9.999929761988823884e-01
6.900000000000000577e-01 9.999933774747660209e-01
7.100000000000000755e-01 9.999937453198981530e-01
7.299999999999999822e-01 9.999935934461063880e-01
7.500000000000000000e-01 9.999943946945677453e-01
7.700000000000000178e-01 9.999946820976219897e-01
7.900000000000000355e-01 9.999893020512899966e-01
8.100000000000000533e-01 9.999945711319924158e-01
8.300000000000000711e-01 9.999954231611809519e-01
8.499999999999999778e-01 9.999956360079522710e-01
8.699999999999999956e-01 9.999958343450998655e-01
8.900000000000000133e-01 9.999960194618324749e-01
9.100000000000000311e-01 9.999833088131708791e-01
9.300000000000000488e-01 9.999955920693537337e-01
9.500000000000000666e-01 9.999965063886975258e-01
9.699999999999999734e-01 9.999966489699545491e-01
9.899999999999999911e-01 9.999967829974139022e-01
