1.000000000000000021e-02 9.105710983276367188e-01
2.999999999999999889e-02 3.067329898476600647e-02
5.000000000000000278e-02 1.445684116333723068e-02
6.999999999999999278e-02 8.068237453699111938e-03
8.999999999999999667e-02 5.748744122684001923e-03
1.100000000000000006e-01 4.359047859907150269e-03
1.300000000000000044e-01 3.979130648076534271e-03
1.500000000000000222e-01 2.799388486891984940e-03
1.700000000000000122e-01 2.449464751407504082e-03
1.900000000000000022e-01 1.829600310884416103e-03
2.100000000000000200e-01 1.629643957130610943e-03
2.300000000000000100e-01 1.399694243445992470e-03
2.500000000000000000e-01 9.297968936152756214e-04
2.700000000000000178e-01 1.059768488630652428e-03
2.900000000000000355e-01 9.197990293614566326e-04
3.099999999999999978e-01 6.398601690307259560e-04
3.300000000000000155e-01 8.398165227845311165e-04
3.500000000000000333e-01 6.698537035845220089e-04
3.699999999999999956e-01 6.598557811230421066e-04
3.900000000000000133e-01 4.898929619230329990e-04
4.100000000000000311e-01 4.998907679691910744e-04
4.299999999999999933e-01 4.798951558768749237e-04
4.500000000000000111e-01 4.998907679691910744e-04
4.700000000000000289e-01 3.499235608614981174e-04
4.899999999999999911e-01 3.659231588244438171e-04
5.100000000000000089e-01 3.025869955308735371e-04
5.300000000000000266e-01 3.077027795370668173e-04
5.500000000000000444e-01 3.655086620710790157e-04
5.700000000000000622e-01 2.348491398151963949e-04
5.899999999999999689e-01 2.320879139006137848e-04
6.099999999999999867e-01 2.295937883900478482e-04
6.300000000000000044e-01 1.788271911209449172e-04
6.500000000000000222e-01 1.923822856042534113e-04
6.700000000000000400e-01 1.587001461302861571e-04
6.900000000000000577e-01 1.414510043105110526e-04
7.100000000000000755e-01 1.320095761911943555e-04
7.299999999999999822e-01 9.162908827420324087e-05
7.500000000000000000e-01 1.209160618600435555e-04
7.700000000000000178e-01 9.244341345038264990e-05
7.900000000000000355e-01 1.326723286183550954e-04
8.100000000000000533e-01 8.865544805303215981e-05
8.300000000000000711e-01 1.073381645255722106e-04
8.499999999999999778e-01 6.663380918325856328e-05
8.699999999999999956e-01 6.817268149461597204e-05
8.900000000000000133e-01 7.071121945045888424e-05
9.100000000000000311e-01 6.081407991587184370e-05
9.300000000000000488e-01 5.756492464570328593e-05
9.500000000000000666e-01 7.357225695159286261e-05
9.699999999999999734e-01 5.400914596975781024e-05
9.899999999999999911e-01 7.082834054017439485e-05
